person_id;trip_index;preceding_activity_index;following_activity_index;departure_time;arrival_time;preceding_purpose;following_purpose;is_first;is_last
859159;3;3;4;59391.0;59991.0;leisure;other;False;False
859159;4;4;5;63891.0;64791.0;other;home;False;True
859160;0;0;1;39401.0;39701.0;home;shop;True;False
859160;1;1;2;41501.0;41801.0;shop;home;False;False
859160;2;2;3;55301.0;56201.0;home;leisure;False;False
859160;3;3;4;63701.0;64601.0;leisure;home;False;True
859427;0;0;1;64046.0;64466.0;home;shop;True;False
859427;1;1;2;66146.0;66746.0;shop;home;False;True
859428;0;0;1;23045.0;24845.0;home;education;True;False
859428;1;1;2;60845.0;62645.0;education;home;False;True
865025;0;0;1;28530.0;30330.0;home;work;True;False
865025;1;1;2;45930.0;46110.0;work;shop;False;False
865025;2;2;3;47130.0;47310.0;shop;work;False;False
865025;3;3;4;62730.0;64530.0;work;other;False;False
865025;4;4;5;64590.0;64830.0;other;home;False;True
865026;0;0;1;30581.0;30881.0;home;education;True;False
865026;1;1;2;60581.0;60881.0;education;home;False;True
865027;0;0;1;30890.0;31310.0;home;work;True;False
865027;1;1;2;33890.0;34790.0;work;work;False;False
865027;2;2;3;43790.0;44690.0;work;work;False;False
865027;3;3;4;45590.0;46010.0;work;home;False;False
865027;4;4;5;50990.0;51410.0;home;work;False;False
865027;5;5;6;61790.0;62390.0;work;work;False;False
865027;6;6;7;67190.0;68090.0;work;work;False;False
865027;7;7;8;69890.0;70310.0;work;home;False;True
866649;0;0;1;26332.0;28132.0;home;work;True;False
866649;1;1;2;63832.0;65932.0;work;home;False;True
874229;0;0;1;23526.0;25326.0;home;work;True;False
874229;1;1;2;58326.0;60126.0;work;home;False;True
876215;0;0;1;27999.0;28839.0;home;education;True;False
876215;1;1;2;62499.0;63039.0;education;home;False;False
876215;2;2;3;69699.0;75999.0;home;leisure;False;True
876216;0;0;1;22423.0;22783.0;home;work;True;False
876216;1;1;2;49423.0;49723.0;work;home;False;False
876216;2;2;3;55423.0;56623.0;home;shop;False;False
876216;3;3;4;60823.0;61723.0;shop;home;False;False
876216;4;4;5;62623.0;62743.0;home;other;False;False
876216;5;5;6;63223.0;63403.0;other;home;False;True
876217;0;0;1;34112.0;35312.0;home;leisure;True;False
876217;1;1;2;42812.0;44612.0;leisure;home;False;False
876217;2;2;3;62612.0;63812.0;home;leisure;False;False
876217;3;3;4;68012.0;69212.0;leisure;home;False;True
876218;0;0;1;60895.0;64495.0;home;leisure;True;False
876218;1;1;2;69895.0;73495.0;leisure;home;False;True
876977;0;0;1;50607.0;52107.0;home;leisure;True;False
876977;1;1;2;67107.0;67707.0;leisure;home;False;True
876978;0;0;1;61374.0;62274.0;home;leisure;True;False
876978;1;1;2;62334.0;63774.0;leisure;home;False;True
879363;0;0;1;31473.0;31713.0;home;home;True;False
879363;1;1;2;32073.0;32493.0;home;leisure;False;False
879363;2;2;3;32913.0;33273.0;leisure;leisure;False;False
879363;3;3;4;33993.0;34293.0;leisure;home;False;False
879363;4;4;5;37233.0;38013.0;home;shop;False;False
879363;5;5;6;40173.0;40953.0;shop;home;False;False
879363;6;6;7;43053.0;44553.0;home;leisure;False;False
879363;7;7;8;58953.0;59853.0;leisure;leisure;False;False
879363;8;8;9;60633.0;60873.0;leisure;other;False;False
879363;9;9;10;61713.0;61893.0;other;home;False;False
879363;10;10;11;62073.0;62673.0;home;other;False;False
879363;11;11;12;63573.0;64833.0;other;home;False;True
879364;0;0;1;28542.0;28842.0;home;education;True;False
879364;1;1;2;42942.0;43242.0;education;home;False;False
879364;2;2;3;50142.0;50442.0;home;education;False;False
879364;3;3;4;57342.0;57642.0;education;home;False;True
879365;0;0;1;29344.0;30544.0;home;work;True;False
879365;1;1;2;44944.0;45544.0;work;leisure;False;False
879365;2;2;3;51544.0;52144.0;leisure;work;False;False
879365;3;3;4;65644.0;66544.0;work;home;False;True
889101;0;0;1;31016.0;31316.0;home;education;True;False
889101;1;1;2;43016.0;43316.0;education;home;False;False
889101;2;2;3;49616.0;49916.0;home;education;False;False
889101;3;3;4;60716.0;61616.0;education;leisure;False;False
889101;4;4;5;65216.0;66116.0;leisure;home;False;True
889102;0;0;1;36257.0;36737.0;home;education;True;False
889102;1;1;2;41957.0;42437.0;education;home;False;False
889102;2;2;3;47357.0;47837.0;home;education;False;False
889102;3;3;4;59057.0;59537.0;education;home;False;False
889102;4;4;5;62357.0;65657.0;home;leisure;False;True
889103;0;0;1;29993.0;39893.0;leisure;home;True;False
889103;1;1;2;44393.0;44813.0;home;work;False;False
889103;2;2;3;67793.0;68393.0;work;home;False;True
891442;0;0;1;33537.0;34437.0;home;work;True;False
891442;1;1;2;40737.0;41637.0;work;home;False;False
891442;2;2;3;51537.0;52737.0;home;work;False;False
891442;3;3;4;58737.0;60237.0;work;home;False;False
891442;4;4;5;62337.0;62637.0;home;work;False;False
891442;5;5;6;65937.0;66237.0;work;home;False;True
894719;0;0;1;29131.0;30031.0;home;education;True;False
894719;1;1;2;40831.0;41731.0;education;home;False;False
894719;2;2;3;47131.0;47731.0;home;education;False;False
894719;3;3;4;58831.0;59731.0;education;home;False;False
894719;4;4;5;63331.0;63631.0;home;shop;False;False
894719;5;5;6;65731.0;66031.0;shop;home;False;True
894720;0;0;1;21196.0;22096.0;home;work;True;False
894720;1;1;2;48196.0;49096.0;work;home;False;True
894721;0;0;1;28259.0;28619.0;home;education;True;False
894721;1;1;2;40379.0;40739.0;education;home;False;False
894721;2;2;3;47759.0;48179.0;home;education;False;False
894721;3;3;4;60059.0;60419.0;education;home;False;False
894721;4;4;5;60659.0;60959.0;home;shop;False;False
894721;5;5;6;62759.0;63059.0;shop;home;False;True
894969;0;0;1;31310.0;31730.0;home;work;True;False
894969;1;1;2;42890.0;43370.0;work;home;False;True
904093;0;0;1;32936.0;33236.0;home;education;True;False
904093;1;1;2;62936.0;63236.0;education;home;False;True
904094;0;0;1;32161.0;32401.0;home;home;True;False
904094;1;1;2;32761.0;33181.0;home;leisure;False;False
904094;2;2;3;33601.0;33961.0;leisure;leisure;False;False
904094;3;3;4;34681.0;34981.0;leisure;home;False;False
904094;4;4;5;37921.0;38701.0;home;shop;False;False
904094;5;5;6;40861.0;41641.0;shop;home;False;False
904094;6;6;7;43741.0;45241.0;home;leisure;False;False
904094;7;7;8;59641.0;60541.0;leisure;leisure;False;False
904094;8;8;9;61321.0;61561.0;leisure;other;False;False
904094;9;9;10;62401.0;62581.0;other;home;False;False
904094;10;10;11;62761.0;63361.0;home;other;False;False
904094;11;11;12;64261.0;65521.0;other;home;False;True
904095;0;0;1;29350.0;30850.0;home;work;True;False
904095;1;1;2;65350.0;67150.0;work;home;False;True
907621;0;0;1;26984.0;27584.0;home;other;True;False
907621;1;1;2;27644.0;28184.0;other;home;False;False
907621;2;2;3;31784.0;32684.0;home;work;False;False
907621;3;3;4;71984.0;72284.0;work;home;False;True
908270;0;0;1;31063.0;31363.0;home;education;True;False
908270;1;1;2;64963.0;65143.0;education;home;False;True
908271;0;0;1;26357.0;28277.0;home;education;True;False
908271;1;1;2;29357.0;29957.0;education;education;False;False
908271;2;2;3;35357.0;35957.0;education;education;False;False
908271;3;3;4;60557.0;61157.0;education;home;False;True
908272;0;0;1;35538.0;35838.0;home;work;True;False
908272;1;1;2;42738.0;43338.0;work;leisure;False;False
908272;2;2;3;48138.0;48738.0;leisure;work;False;False
908272;3;3;4;66138.0;66738.0;work;home;False;True
908273;0;0;1;24936.0;25236.0;home;shop;True;False
908273;1;1;2;25536.0;25836.0;shop;home;False;False
908273;2;2;3;25956.0;26256.0;home;work;False;False
908273;3;3;4;41736.0;42636.0;work;other;False;False
908273;4;4;5;43536.0;45636.0;other;home;False;False
908273;5;5;6;47136.0;47436.0;home;work;False;False
908273;6;6;7;67236.0;67536.0;work;home;False;False
908273;7;7;8;70236.0;70536.0;home;other;False;False
908273;8;8;9;70596.0;70896.0;other;home;False;False
908273;9;9;10;76236.0;76536.0;home;other;False;False
908273;10;10;11;76836.0;77136.0;other;home;False;True
908274;0;0;1;22334.0;23234.0;home;work;True;False
908274;1;1;2;53534.0;54434.0;work;home;False;True
913392;0;0;1;27935.0;28055.0;home;education;True;False
913392;1;1;2;65735.0;65855.0;education;home;False;True
913393;0;0;1;24502.0;26302.0;work;home;True;False
913393;1;1;2;60202.0;60442.0;home;other;False;False
913393;2;2;3;61102.0;61342.0;other;home;False;True
913394;0;0;1;44818.0;45118.0;home;other;True;False
913394;1;1;2;45418.0;45718.0;other;home;False;False
913394;2;2;3;54418.0;54718.0;home;other;False;False
913394;3;3;4;55018.0;55618.0;other;other;False;False
913394;4;4;5;58018.0;58618.0;other;shop;False;False
913394;5;5;6;62518.0;63118.0;shop;other;False;False
913394;6;6;7;63418.0;63718.0;other;home;False;False
913394;7;7;8;67918.0;68518.0;home;other;False;False
913394;8;8;9;68818.0;69418.0;other;home;False;True
913395;0;0;1;24189.0;25989.0;home;work;True;False
913395;1;1;2;58989.0;60789.0;work;home;False;True
916173;0;0;1;50541.0;51441.0;home;shop;True;False
916173;1;1;2;54441.0;55641.0;shop;shop;False;False
916173;2;2;3;56541.0;57141.0;shop;home;False;True
922285;0;0;1;31132.0;32332.0;home;work;True;False
922285;1;1;2;62332.0;63532.0;work;home;False;True
922286;0;0;1;62003.0;63803.0;home;leisure;True;False
922286;1;1;2;77303.0;78503.0;leisure;home;False;True
924641;0;0;1;28743.0;34143.0;home;work;True;False
924641;1;1;2;63843.0;66843.0;work;home;False;True
924642;0;0;1;35402.0;35522.0;home;other;True;False
924642;1;1;2;35702.0;35822.0;other;home;False;False
924642;2;2;3;36002.0;36122.0;home;work;False;False
924642;3;3;4;55202.0;55382.0;work;home;False;False
924642;4;4;5;60302.0;60422.0;home;other;False;False
924642;5;5;6;60602.0;60722.0;other;home;False;False
924642;6;6;7;66002.0;66302.0;home;shop;False;False
924642;7;7;8;70802.0;71102.0;shop;home;False;True
924644;0;0;1;22855.0;23455.0;home;work;True;False
924644;1;1;2;49255.0;49855.0;work;home;False;False
924644;2;2;3;50755.0;51655.0;home;leisure;False;False
924644;3;3;4;51715.0;57895.0;leisure;leisure;False;False
924644;4;4;5;57955.0;58855.0;leisure;home;False;True
924737;0;0;1;30738.0;31038.0;home;other;True;False
924737;1;1;2;31338.0;31638.0;other;home;False;False
924737;2;2;3;34638.0;34938.0;home;work;False;False
924737;3;3;4;42138.0;42318.0;work;other;False;False
924737;4;4;5;42438.0;42738.0;other;home;False;False
924737;5;5;6;47538.0;47838.0;home;work;False;False
924737;6;6;7;48438.0;49938.0;work;home;False;False
924737;7;7;8;50238.0;51738.0;home;shop;False;False
924737;8;8;9;57438.0;59238.0;shop;home;False;False
924737;9;9;10;61038.0;62838.0;home;other;False;False
924737;10;10;11;65538.0;67038.0;other;home;False;True
926155;0;0;1;40265.0;40625.0;home;shop;True;False
926155;1;1;2;41825.0;42065.0;shop;home;False;True
926156;0;0;1;41749.0;42349.0;home;leisure;True;False
926156;1;1;2;59749.0;60349.0;leisure;home;False;True
929004;0;0;1;28362.0;28962.0;home;leisure;True;False
929004;1;1;2;34662.0;35262.0;leisure;home;False;False
929004;2;2;3;50862.0;51462.0;home;leisure;False;False
929004;3;3;4;67062.0;67662.0;leisure;home;False;True
929762;0;0;1;37738.0;38638.0;home;shop;True;False
929762;1;1;2;42238.0;43138.0;shop;home;False;True
932709;0;0;1;27635.0;30335.0;home;work;True;False
932709;1;1;2;54875.0;55535.0;work;work;False;False
932709;2;2;3;55715.0;56435.0;work;work;False;False
932709;3;3;4;64835.0;67235.0;work;home;False;True
932710;0;0;1;29880.0;31380.0;home;work;True;False
932710;1;1;2;65880.0;67680.0;work;home;False;True
934303;0;0;1;49159.0;50959.0;home;other;True;False
934303;1;1;2;63559.0;65359.0;other;home;False;True
934304;0;0;1;36400.0;41500.0;home;other;True;False
934304;1;1;2;60700.0;66100.0;other;home;False;True
934305;0;0;1;25338.0;27138.0;home;work;True;False
934305;1;1;2;36438.0;37338.0;work;work;False;False
934305;2;2;3;46038.0;46638.0;work;leisure;False;False
934305;3;3;4;49638.0;50538.0;leisure;work;False;False
934305;4;4;5;67038.0;67938.0;work;home;False;False
934305;5;5;6;72438.0;73938.0;home;leisure;False;False
934305;6;6;7;83238.0;84138.0;leisure;home;False;True
934306;0;0;1;40069.0;40369.0;home;leisure;True;False
934306;1;1;2;46069.0;47269.0;leisure;education;False;False
934306;2;2;3;65869.0;67069.0;education;education;False;False
934306;3;3;4;67369.0;67669.0;education;home;False;True
937162;0;0;1;27682.0;27982.0;home;work;True;False
937162;1;1;2;44182.0;44482.0;work;home;False;False
937162;2;2;3;47782.0;48082.0;home;work;False;False
937162;3;3;4;60982.0;61282.0;work;home;False;True
937380;0;0;1;37113.0;38013.0;home;shop;True;False
937380;1;1;2;43113.0;43713.0;shop;home;False;False
937380;2;2;3;51213.0;51513.0;home;work;False;False
937380;3;3;4;58713.0;59613.0;work;shop;False;False
937380;4;4;5;64113.0;65013.0;shop;home;False;True
938193;0;0;1;29576.0;30176.0;home;leisure;True;False
938193;1;1;2;37676.0;38276.0;leisure;home;False;False
938193;2;2;3;73376.0;73676.0;home;leisure;False;False
938193;3;3;4;79976.0;80276.0;leisure;home;False;True
938194;0;0;1;42633.0;42933.0;home;leisure;True;False
938194;1;1;2;42993.0;43353.0;leisure;home;False;True
938569;0;0;1;57000.0;57300.0;home;leisure;True;False
938569;1;1;2;70500.0;71700.0;leisure;leisure;False;False
938569;2;2;3;80700.0;81900.0;leisure;home;False;True
938570;0;0;1;32360.0;33560.0;home;leisure;True;False
938570;1;1;2;41060.0;42860.0;leisure;home;False;False
938570;2;2;3;60860.0;62060.0;home;leisure;False;False
938570;3;3;4;66260.0;67460.0;leisure;home;False;True
938571;0;0;1;30238.0;32638.0;home;work;True;False
938571;1;1;2;68338.0;69898.0;work;home;False;True
938572;0;0;1;30005.0;31205.0;home;work;True;False
938572;1;1;2;43505.0;46505.0;work;work;False;False
938572;2;2;3;57905.0;60605.0;work;home;False;False
938572;3;3;4;60725.0;62105.0;home;leisure;False;False
938572;4;4;5;63005.0;64205.0;leisure;home;False;False
938572;5;5;6;72305.0;72365.0;home;leisure;False;False
938572;6;6;7;73205.0;76805.0;leisure;leisure;False;False
938572;7;7;8;77105.0;82205.0;leisure;home;False;True
941132;0;0;1;24052.0;27652.0;home;work;True;False
941132;1;1;2;60052.0;65452.0;work;home;False;False
941132;2;2;3;67252.0;67552.0;home;leisure;False;False
941132;3;3;4;76252.0;76552.0;leisure;home;False;True
941133;0;0;1;27182.0;29882.0;home;work;True;False
941133;1;1;2;54422.0;55082.0;work;work;False;False
941133;2;2;3;55262.0;55982.0;work;work;False;False
941133;3;3;4;64382.0;66782.0;work;home;False;True
941134;0;0;1;30485.0;31085.0;home;work;True;False
941134;1;1;2;61385.0;61985.0;work;home;False;True
941135;0;0;1;52885.0;55285.0;home;leisure;True;False
941135;1;1;2;63685.0;66385.0;leisure;home;False;True
941136;0;0;1;29731.0;30631.0;home;shop;True;False
941136;1;1;2;30931.0;31831.0;shop;home;False;False
941136;2;2;3;55831.0;56791.0;home;leisure;False;False
941136;3;3;4;63631.0;64711.0;leisure;home;False;True
941137;0;0;1;29859.0;29979.0;home;education;True;False
941137;1;1;2;58959.0;59079.0;education;home;False;True
941844;0;0;1;28306.0;29206.0;work;home;True;False
941844;1;1;2;68806.0;69406.0;home;work;False;True
941845;0;0;1;26929.0;27649.0;home;work;True;False
941845;1;1;2;53029.0;53689.0;work;home;False;False
941845;2;2;3;66829.0;68209.0;home;other;False;False
941845;3;3;4;70669.0;71689.0;other;home;False;True
942964;0;0;1;25162.0;26962.0;home;education;True;False
942964;1;1;2;63862.0;65662.0;education;home;False;True
942965;0;0;1;56346.0;56946.0;home;other;True;False
942965;1;1;2;70746.0;71346.0;other;home;False;False
942965;2;2;3;78846.0;79146.0;home;shop;False;False
942965;3;3;4;79446.0;79746.0;shop;home;False;True
942966;0;0;1;62083.0;62383.0;home;leisure;True;False
942966;1;1;2;65983.0;66283.0;leisure;home;False;False
942966;2;2;3;67783.0;68083.0;home;shop;False;False
942966;3;3;4;68983.0;69283.0;shop;home;False;False
942966;4;4;5;69583.0;69883.0;home;leisure;False;False
942966;5;5;6;71983.0;72283.0;leisure;home;False;True
946877;0;0;1;57147.0;59847.0;home;leisure;True;False
946877;1;1;2;69747.0;71547.0;leisure;leisure;False;False
946877;2;2;3;75747.0;76347.0;leisure;leisure;False;False
946877;3;3;4;85947.0;87147.0;leisure;home;False;True
946878;0;0;1;22452.0;24252.0;home;education;True;False
946878;1;1;2;60252.0;62052.0;education;home;False;True
946879;0;0;1;31062.0;31362.0;home;education;True;False
946879;1;1;2;43062.0;43482.0;education;home;False;False
946879;2;2;3;49062.0;49362.0;home;education;False;False
946879;3;3;4;61062.0;61962.0;education;home;False;True
946880;0;0;1;34352.0;34472.0;home;other;True;False
946880;1;1;2;34652.0;34772.0;other;home;False;False
946880;2;2;3;34952.0;35072.0;home;work;False;False
946880;3;3;4;54152.0;54332.0;work;home;False;False
946880;4;4;5;59252.0;59372.0;home;other;False;False
946880;5;5;6;59552.0;59672.0;other;home;False;False
946880;6;6;7;64952.0;65252.0;home;shop;False;False
946880;7;7;8;69752.0;70052.0;shop;home;False;True
956616;0;0;1;28857.0;31557.0;home;work;True;False
956616;1;1;2;56097.0;56757.0;work;work;False;False
956616;2;2;3;56937.0;57657.0;work;work;False;False
956616;3;3;4;66057.0;68457.0;work;home;False;True
956617;0;0;1;32090.0;35690.0;leisure;leisure;True;False
956617;1;1;2;53690.0;57290.0;leisure;home;False;True
956618;0;0;1;29000.0;29840.0;home;education;True;False
956618;1;1;2;63500.0;64040.0;education;home;False;False
956618;2;2;3;70700.0;77000.0;home;leisure;False;True
956620;0;0;1;75025.0;75625.0;leisure;leisure;True;False
956620;1;1;2;75685.0;76225.0;leisure;home;False;True
961020;0;0;1;22748.0;23048.0;home;work;True;False
961020;1;1;2;44648.0;44948.0;work;home;False;False
961020;2;2;3;47648.0;47948.0;home;work;False;False
961020;3;3;4;69848.0;70148.0;work;home;False;False
961020;4;4;5;78848.0;80048.0;home;leisure;False;True
961021;0;0;1;39446.0;41246.0;home;shop;True;False
961021;1;1;2;41546.0;42446.0;shop;home;False;True
961022;0;0;1;30179.0;30779.0;home;other;True;False
961022;1;1;2;31079.0;31379.0;other;leisure;False;False
961022;2;2;3;33779.0;39179.0;leisure;shop;False;False
961022;3;3;4;54479.0;55679.0;shop;leisure;False;False
961022;4;4;5;58079.0;58679.0;leisure;other;False;False
961022;5;5;6;59279.0;59879.0;other;home;False;True
964298;0;0;1;58169.0;62669.0;home;leisure;True;False
964298;1;1;2;62669.0;67169.0;leisure;home;False;True
965476;0;0;1;33472.0;34072.0;home;leisure;True;False
965476;1;1;2;34672.0;34972.0;leisure;shop;False;False
965476;2;2;3;35272.0;36472.0;shop;home;False;False
965476;3;3;4;37072.0;38272.0;home;leisure;False;False
965476;4;4;5;42772.0;43372.0;leisure;home;False;True
965478;0;0;1;31462.0;32062.0;home;work;True;False
965478;1;1;2;62362.0;62962.0;work;home;False;True
966562;0;0;1;25541.0;25841.0;home;other;True;False
966562;1;1;2;26141.0;26441.0;other;work;False;False
966562;2;2;3;44141.0;44441.0;work;home;False;False
966562;3;3;4;48041.0;48341.0;home;work;False;False
966562;4;4;5;59441.0;59741.0;work;home;False;False
966562;5;5;6;64541.0;65141.0;home;home;False;True
966563;0;0;1;25230.0;25830.0;home;work;True;False
966563;1;1;2;32430.0;33030.0;work;home;False;False
966563;2;2;3;38730.0;39630.0;home;work;False;False
966563;3;3;4;47730.0;48330.0;work;home;False;False
966563;4;4;5;56730.0;57330.0;home;work;False;False
